Neighborhood,Reference,Distance
random,training,107.46550824251149
random,training,105.44965533188575
random,training,108.25859953792657
random,training,106.70839059277837
random,training,106.96160580408136
random,training,113.62446381232303
random,training,115.2053440455506
random,training,110.6394030435617
random,training,108.93849229198298
random,training,110.58888268632198
random,training,112.06805041898158
random,training,110.79579060873148
random,training,111.6234597747782
random,training,110.97016498777549
random,training,112.57234554768016
random,training,111.89160883931795
random,training,113.29177752053036
random,training,109.1455934393768
random,training,108.86099509324782
random,training,107.35628608295364
random,training,110.7756336793417
random,training,121.87370890151365
random,training,119.19540559777734
random,training,119.1588681453803
random,training,116.60538902792527
random,training,113.52416762310219
random,training,107.77744145028069
random,training,109.75765292519807
random,training,107.17707508767485
random,training,109.94390076325539
random,training,109.5751153210946
random,training,111.32209907147364
random,training,107.86685965870592
random,training,112.20927605303457
random,training,107.34764389260954
random,training,107.83176075814065
random,training,105.2138055951013
random,training,114.28638728652415
random,training,113.00136237683881
random,training,114.33814931357966
random,training,116.84080306605671
random,training,119.42717426941077
random,training,117.32740239503259
random,training,124.17043497614097
random,training,125.96717669568963
random,training,124.62391992358673
random,training,127.03947053009779
random,training,126.59417227858847
random,training,120.85323882355165
random,training,121.12169905519137
random,training,120.70217562761245
random,training,121.38412170107448
random,training,119.93006932370189
random,training,121.90696309750183
random,training,120.07430034421172
random,training,117.21342691305233
random,training,121.708855407209
random,training,126.19126115893714
random,training,120.27206825026106
random,training,116.33685529109984
random,training,117.19697077025998
random,training,120.9550819921747
random,training,124.32727751428703
random,training,130.1558499834174
random,training,129.40072608712586
random,training,127.50416181411805
random,training,124.07319494738914
random,training,118.4177714015238
random,training,118.5716607523636
random,training,116.62720163381448
random,training,120.20465177439365
random,training,123.40376277278332
random,training,122.47003567272031
random,training,126.60991783745914
random,training,136.16807164768133
random,training,133.797763628337
random,training,125.1526956486095
random,training,133.1156082875127
random,training,129.51911411528093
random,training,126.77099675780521
random,training,124.65921966364816
random,training,123.90810394906575
random,training,124.06707011383384
random,training,122.02558496051479
random,training,122.57580117318822
random,training,127.82922482027452
random,training,126.45658583338283
random,training,121.92733456090889
random,training,124.25968647601539
random,training,121.80401580408488
random,training,118.46487049364012
random,training,115.70274162688825
random,training,113.44590718145011
random,training,115.70140534267126
random,training,111.63024501215587
random,training,114.76582143146307
random,training,111.25277350449295
random,training,113.59272313286561
random,training,116.37983945844897
random,training,115.86868049688348
random,training,121.73689020209888
random,training,121.47177962358893
random,training,123.38639785832993
random,training,125.80172309510975
random,training,128.5128617449273
random,training,121.28901974115796
random,training,120.55080668381477
random,training,119.82045243615416
random,training,116.84684600286714
random,training,112.57969792128232
random,training,114.40545772694065
random,training,109.59064071532676
random,training,107.51340193104106
random,training,107.79672663896632
random,training,112.57686249139098
random,training,108.47498995879279
random,training,110.0863345083663
random,training,110.0827262318411
random,training,115.45577464062919
random,training,113.73839133133589
random,training,108.8451147272685
random,training,103.1476115170525
random,training,102.9536849357451
random,training,103.90426968638403
random,training,102.78555687156705
random,training,97.68703626269279
random,training,99.36894464118917
random,training,104.51421378093977
random,training,108.55344883687324
random,training,108.95522809962645
random,training,112.46936228829145
